Rank,Pokemon,Usage %,Raw,%,Real,%
488,Combusken,0.00000%,27,0.025%,18,0.021%
489,Clobbopus,0.00000%,3,0.003%,3,0.003%
490,Zigzagoon-Galar,0.00000%,2,0.002%,2,0.002%
491,Exeggcute,0.00000%,5,0.005%,5,0.006%
492,Lunatone,0.00000%,91,0.083%,74,0.084%
493,Sinistea,0.00000%,1,0.001%,1,0.001%
494,Vanillite,0.00000%,5,0.005%,4,0.005%
495,Lairon,0.00000%,14,0.013%,14,0.016%
496,Krabby,0.00000%,5,0.005%,3,0.003%
497,Tirtouga,0.00000%,8,0.007%,5,0.006%
498,Natu,0.00000%,25,0.023%,14,0.016%
499,Drilbur,0.00000%,3,0.003%,3,0.003%
500,Nuzleaf,0.00000%,1,0.001%,1,0.001%
501,Seadra,0.00000%,11,0.010%,8,0.009%
502,Scorbunny,0.00000%,3,0.003%,3,0.003%
503,Pumpkaboo-Super,0.00000%,2,0.002%,2,0.002%
504,Torchic,0.00000%,3,0.003%,3,0.003%
505,Yamper,0.00000%,6,0.005%,6,0.007%
