Rank,Pokemon,Usage %,Raw,%,Real,%
491,Totodile,0.00000%,2,0.005%,2,0.007%
492,Maractus,0.00000%,22,0.060%,14,0.049%
493,NidoranM,0.00000%,1,0.003%,1,0.003%
494,Vanillish,0.00000%,1,0.003%,1,0.003%
495,Poliwag,0.00000%,2,0.005%,2,0.007%
496,Kirlia,0.00000%,4,0.011%,3,0.010%
497,Metang,0.00000%,3,0.008%,3,0.010%
498,Nidorino,0.00000%,2,0.005%,1,0.003%
499,NidoranF,0.00000%,1,0.003%,1,0.003%
500,Litten,0.00000%,2,0.005%,1,0.003%
501,Sealeo,0.00000%,2,0.005%,2,0.007%
502,Treecko,0.00000%,4,0.011%,1,0.003%
503,Scraggy,0.00000%,5,0.014%,3,0.010%
504,Numel,0.00000%,1,0.003%,1,0.003%
505,Bunnelby,0.00000%,1,0.003%,1,0.003%
506,Phanpy,0.00000%,1,0.003%,1,0.003%
507,Mareep,0.00000%,13,0.036%,13,0.045%
508,Paras,0.00000%,2,0.005%,2,0.007%
509,Pidove,0.00000%,3,0.008%,3,0.010%
510,Omanyte,0.00000%,2,0.005%,2,0.007%
511,Minun,0.00000%,4,0.011%,3,0.010%
512,Budew,0.00000%,9,0.025%,8,0.028%
513,Cherubi,0.00000%,1,0.003%,1,0.003%
514,Houndour,0.00000%,15,0.041%,13,0.045%
515,Tepig,0.00000%,2,0.005%,1,0.003%
516,Cubchoo,0.00000%,1,0.003%,1,0.003%
517,Pachirisu,0.00000%,9,0.025%,8,0.028%
518,Marill,0.00000%,1,0.003%,1,0.003%
519,Bulbasaur,0.00000%,23,0.063%,21,0.073%
520,Jigglypuff,0.00000%,6,0.016%,5,0.017%
521,Abra,0.00000%,1,0.003%,1,0.003%
522,Boldore,0.00000%,3,0.008%,2,0.007%
523,Marshtomp,0.00000%,1,0.003%,1,0.003%
524,Wartortle,0.00000%,3,0.008%,2,0.007%
525,Pignite,0.00000%,5,0.014%,4,0.014%
526,Pidgeotto,0.00000%,1,0.003%,0,0.000%
527,Electrike,0.00000%,1,0.003%,1,0.003%
528,Venipede,0.00000%,1,0.003%,1,0.003%
529,Dedenne,0.00000%,12,0.033%,9,0.031%
530,Eelektrik,0.00000%,14,0.038%,14,0.049%
531,Silvally-Flying,0.00000%,3,0.008%,1,0.003%
532,Luvdisc,0.00000%,4,0.011%,2,0.007%
533,Phantump,0.00000%,8,0.022%,8,0.028%
534,Axew,0.00000%,3,0.008%,2,0.007%
535,Spheal,0.00000%,3,0.008%,2,0.007%
536,Bayleef,0.00000%,2,0.005%,2,0.007%
537,Ponyta,0.00000%,1,0.003%,1,0.003%
538,Watchog,0.00000%,9,0.025%,8,0.028%
539,Taillow,0.00000%,9,0.025%,5,0.017%
540,Ivysaur,0.00000%,3,0.008%,2,0.007%
541,Dustox,0.00000%,6,0.016%,5,0.017%
542,Meditite,0.00000%,2,0.005%,1,0.003%
543,Charjabug,0.00000%,1,0.003%,1,0.003%
544,Beldum,0.00000%,2,0.005%,1,0.003%
545,Shroomish,0.00000%,6,0.016%,4,0.014%
546,Lumineon,0.00000%,1,0.003%,1,0.003%
547,Finneon,0.00000%,1,0.003%,1,0.003%
548,Pichu,0.00000%,2,0.005%,2,0.007%
549,Magby,0.00000%,8,0.022%,6,0.021%
550,Brionne,0.00000%,2,0.005%,0,0.000%
551,Poochyena,0.00000%,15,0.041%,15,0.052%
552,Silvally,0.00000%,14,0.038%,13,0.045%
553,Kakuna,0.00000%,1,0.003%,1,0.003%
554,Riolu,0.00000%,9,0.025%,8,0.028%
555,Braixen,0.00000%,5,0.014%,4,0.014%
556,Spewpa,0.00000%,2,0.005%,2,0.007%
557,Lombre,0.00000%,5,0.014%,4,0.014%
558,Oricorio,0.00000%,3,0.008%,3,0.010%
559,Corsola,0.00000%,22,0.060%,22,0.077%
560,Swinub,0.00000%,2,0.005%,1,0.003%
561,Sunkern,0.00000%,5,0.014%,3,0.010%
562,Woobat,0.00000%,2,0.005%,2,0.007%
563,Koffing,0.00000%,3,0.008%,2,0.007%
564,Skorupi,0.00000%,1,0.003%,1,0.003%
565,Dratini,0.00000%,2,0.005%,2,0.007%
566,Starly,0.00000%,3,0.008%,2,0.007%
567,Corphish,0.00000%,8,0.022%,7,0.024%
568,Hippopotas,0.00000%,6,0.016%,3,0.010%
569,Popplio,0.00000%,2,0.005%,1,0.003%
570,Shelgon,0.00000%,6,0.016%,6,0.021%
571,Geodude,0.00000%,6,0.016%,6,0.021%
572,Croagunk,0.00000%,2,0.005%,1,0.003%
573,Chimchar,0.00000%,5,0.014%,5,0.017%
574,Sandile,0.00000%,1,0.003%,1,0.003%
575,Gible,0.00000%,5,0.014%,4,0.014%
576,Voltorb,0.00000%,1,0.003%,1,0.003%
577,Mothim,0.00000%,1,0.003%,1,0.003%
578,Teddiursa,0.00000%,2,0.005%,1,0.003%
579,Solosis,0.00000%,5,0.014%,1,0.003%
580,Mime Jr.,0.00000%,1,0.003%,1,0.003%
581,Chespin,0.00000%,1,0.003%,1,0.003%
582,Silvally-Rock,0.00000%,3,0.008%,3,0.010%
583,Zubat,0.00000%,1,0.003%,1,0.003%
584,Charmander,0.00000%,5,0.014%,4,0.014%
585,Turtwig,0.00000%,1,0.003%,1,0.003%
586,Fraxure,0.00000%,3,0.008%,2,0.007%
587,Morelull,0.00000%,1,0.003%,1,0.003%
588,Delibird,0.00000%,1,0.003%,1,0.003%
589,Rockruff,0.00000%,1,0.003%,1,0.003%
590,Trapinch,0.00000%,2,0.005%,1,0.003%
591,Steenee,0.00000%,18,0.049%,18,0.063%
592,Snover,0.00000%,1,0.003%,1,0.003%
593,Zigzagoon,0.00000%,2,0.005%,2,0.007%
594,Bagon,0.00000%,3,0.008%,2,0.007%
595,Goomy,0.00000%,1,0.003%,1,0.003%
596,Caterpie,0.00000%,2,0.005%,2,0.007%
597,Growlithe,0.00000%,15,0.041%,15,0.052%
598,Wynaut,0.00000%,2,0.005%,1,0.003%
599,Diglett,0.00000%,1,0.003%,1,0.003%
600,Pikipek,0.00000%,13,0.036%,11,0.038%
601,Tentacool,0.00000%,2,0.005%,2,0.007%
602,Dewott,0.00000%,2,0.005%,0,0.000%
603,Whirlipede,0.00000%,1,0.003%,1,0.003%
604,Buizel,0.00000%,2,0.005%,2,0.007%
605,Shieldon,0.00000%,2,0.005%,2,0.007%
606,Oshawott,0.00000%,3,0.008%,3,0.010%
607,Silvally-Dragon,0.00000%,6,0.016%,5,0.017%
608,Vibrava,0.00000%,1,0.003%,1,0.003%
609,Happiny,0.00000%,1,0.003%,1,0.003%
610,Grovyle,0.00000%,3,0.008%,3,0.010%
611,Darumaka,0.00000%,2,0.005%,1,0.003%
612,Staravia,0.00000%,1,0.003%,1,0.003%
613,Tyrunt,0.00000%,1,0.003%,1,0.003%
614,Silvally-Fire,0.00000%,1,0.003%,1,0.003%
615,Litwick,0.00000%,1,0.003%,1,0.003%
616,Meowth,0.00000%,1,0.003%,1,0.003%
617,Swalot,0.00000%,10,0.027%,7,0.024%
618,Wailord,0.00000%,16,0.044%,14,0.049%
619,Wormadam,0.00000%,4,0.011%,4,0.014%
620,Elekid,0.00000%,9,0.025%,7,0.024%
621,Anorith,0.00000%,2,0.005%,2,0.007%
622,Tynamo,0.00000%,2,0.005%,1,0.003%
623,Rowlet,0.00000%,2,0.005%,2,0.007%
624,Fearow,0.00000%,18,0.049%,14,0.049%
625,Piplup,0.00000%,4,0.011%,4,0.014%
626,Krabby,0.00000%,2,0.005%,2,0.007%
627,Hoppip,0.00000%,1,0.003%,1,0.003%
628,Silvally-Ground,0.00000%,4,0.011%,4,0.014%
629,Bidoof,0.00000%,1,0.003%,1,0.003%
630,Pupitar,0.00000%,3,0.008%,2,0.007%
631,Weedle,0.00000%,1,0.003%,1,0.003%
632,Kricketune,0.00000%,3,0.008%,3,0.010%
633,Snivy,0.00000%,6,0.016%,5,0.017%
634,Spinarak,0.00000%,1,0.003%,1,0.003%
635,Froakie,0.00000%,2,0.005%,0,0.000%
636,Nidorina,0.00000%,1,0.003%,0,0.000%
637,Cranidos,0.00000%,1,0.003%,1,0.003%
638,Rhyhorn,0.00000%,1,0.003%,1,0.003%
