Rank,Pokemon,Usage %,Raw,%,Real,%
471,Krokorok,0.00000%,160,0.004%,112,0.004%
472,Magikarp,0.00000%,534,0.015%,367,0.013%
473,Arrokuda,0.00000%,54,0.002%,32,0.001%
474,Nincada,0.00000%,53,0.001%,37,0.001%
475,Darumaka,0.00000%,107,0.003%,65,0.002%
476,Axew,0.00000%,51,0.001%,40,0.001%
477,Spritzee,0.00000%,104,0.003%,85,0.003%
478,Bunnelby,0.00000%,320,0.009%,243,0.009%
479,Nuzleaf,0.00000%,58,0.002%,41,0.001%
480,Bounsweet,0.00000%,42,0.001%,27,0.001%
481,Binacle,0.00000%,27,0.001%,18,0.001%
482,Shellder,0.00000%,106,0.003%,80,0.003%
483,Silicobra,0.00000%,22,0.001%,19,0.001%
484,Sinistea,0.00000%,85,0.002%,59,0.002%
485,Yamper,0.00000%,82,0.002%,69,0.002%
486,Charmeleon,0.00000%,273,0.008%,202,0.007%
487,Mime Jr.,0.00000%,32,0.001%,25,0.001%
488,Blipbug,0.00000%,128,0.004%,113,0.004%
489,Buneary,0.00000%,321,0.009%,245,0.009%
490,Happiny,0.00000%,38,0.001%,31,0.001%
491,Foongus,0.00000%,194,0.005%,124,0.004%
492,Sandshrew-Alola,0.00000%,79,0.002%,57,0.002%
493,Brionne,0.00000%,123,0.003%,103,0.004%
494,Gossifleur,0.00000%,29,0.001%,25,0.001%
495,Gothorita,0.00000%,59,0.002%,46,0.002%
496,Impidimp,0.00000%,117,0.003%,96,0.003%
497,Toxel,0.00000%,48,0.001%,40,0.001%
498,Vulpix,0.00000%,91,0.003%,69,0.002%
499,Lotad,0.00000%,68,0.002%,53,0.002%
500,Woobat,0.00000%,46,0.001%,33,0.001%
501,Diglett-Alola,0.00000%,31,0.001%,25,0.001%
502,Feebas,0.00000%,81,0.002%,55,0.002%
503,Karrablast,0.00000%,29,0.001%,22,0.001%
504,Combee,0.00000%,44,0.001%,36,0.001%
505,Yamask-Galar,0.00000%,81,0.002%,59,0.002%
506,Honedge,0.00000%,65,0.002%,58,0.002%
507,Wynaut,0.00000%,135,0.004%,111,0.004%
508,Espurr,0.00000%,40,0.001%,34,0.001%
509,Zigzagoon,0.00000%,82,0.002%,67,0.002%
510,Silvally-Psychic,0.00000%,125,0.003%,101,0.004%
511,Goomy,0.00000%,41,0.001%,30,0.001%
512,Dreepy,0.00000%,48,0.001%,34,0.001%
513,Slowpoke-Galar,0.00000%,119,0.003%,94,0.003%
514,Togepi,0.00000%,110,0.003%,80,0.003%
515,Sandile,0.00000%,48,0.001%,40,0.001%
516,Sobble,0.00000%,143,0.004%,95,0.003%
517,Noibat,0.00000%,24,0.001%,12,0.000%
518,Larvitar,0.00000%,37,0.001%,28,0.001%
519,Pumpkaboo,0.00000%,12,0.000%,9,0.000%
520,Whismur,0.00000%,18,0.001%,14,0.000%
521,Wailmer,0.00000%,62,0.002%,50,0.002%
522,Zigzagoon-Galar,0.00000%,72,0.002%,49,0.002%
523,Joltik,0.00000%,77,0.002%,64,0.002%
524,Snover,0.00000%,30,0.001%,25,0.001%
525,Applin,0.00000%,62,0.002%,38,0.001%
526,Croagunk,0.00000%,115,0.003%,97,0.003%
527,Baltoy,0.00000%,57,0.002%,50,0.002%
528,Swinub,0.00000%,134,0.004%,82,0.003%
529,Hatenna,0.00000%,52,0.001%,32,0.001%
530,Chewtle,0.00000%,38,0.001%,28,0.001%
531,Dartrix,0.00000%,309,0.009%,247,0.009%
532,Budew,0.00000%,45,0.001%,41,0.001%
533,Grubbin,0.00000%,41,0.001%,33,0.001%
534,Krabby,0.00000%,92,0.003%,77,0.003%
535,Litten,0.00000%,78,0.002%,66,0.002%
536,Munna,0.00000%,24,0.001%,18,0.001%
537,Poliwhirl,0.00000%,334,0.009%,264,0.009%
538,Remoraid,0.00000%,35,0.001%,30,0.001%
539,Pumpkaboo-Large,0.00000%,6,0.000%,6,0.000%
540,Inkay,0.00000%,48,0.001%,36,0.001%
541,Pumpkaboo-Super,0.00000%,22,0.001%,15,0.001%
542,Luxio,0.00000%,26,0.001%,18,0.001%
543,Poliwag,0.00000%,97,0.003%,60,0.002%
544,Rhyhorn,0.00000%,69,0.002%,51,0.002%
545,Lombre,0.00000%,74,0.002%,53,0.002%
546,Clauncher,0.00000%,20,0.001%,14,0.000%
547,Milcery,0.00000%,32,0.001%,24,0.001%
548,Vanillish,0.00000%,65,0.002%,41,0.001%
549,Nickit,0.00000%,27,0.001%,18,0.001%
550,Venipede,0.00000%,67,0.002%,59,0.002%
551,Minccino,0.00000%,74,0.002%,58,0.002%
552,Staryu,0.00000%,62,0.002%,43,0.002%
553,Timburr,0.00000%,24,0.001%,18,0.001%
554,Litwick,0.00000%,229,0.006%,205,0.007%
555,Hoothoot,0.00000%,40,0.001%,31,0.001%
556,Igglybuff,0.00000%,18,0.001%,17,0.001%
557,Azurill,0.00000%,85,0.002%,54,0.002%
558,Bronzor,0.00000%,56,0.002%,49,0.002%
559,Sandshrew,0.00000%,25,0.001%,22,0.001%
560,Pumpkaboo-Small,0.00000%,12,0.000%,12,0.000%
561,Chinchou,0.00000%,60,0.002%,42,0.001%
562,Meowth-Galar,0.00000%,11,0.000%,6,0.000%
563,Wimpod,0.00000%,33,0.001%,29,0.001%
564,Golett,0.00000%,14,0.000%,9,0.000%
565,Shinx,0.00000%,17,0.000%,15,0.001%
566,Tyrogue,0.00000%,17,0.000%,12,0.000%
567,Snorunt,0.00000%,26,0.001%,19,0.001%
568,Tympole,0.00000%,30,0.001%,22,0.001%
569,Loudred,0.00000%,46,0.001%,42,0.001%
570,Phantump,0.00000%,63,0.002%,46,0.002%
571,Stunky,0.00000%,18,0.001%,13,0.000%
572,Tranquill,0.00000%,31,0.001%,26,0.001%
573,Skwovet,0.00000%,27,0.001%,27,0.001%
574,Helioptile,0.00000%,15,0.000%,12,0.000%
575,Meowth-Alola,0.00000%,28,0.001%,24,0.001%
576,Morelull,0.00000%,51,0.001%,46,0.002%
577,Bergmite,0.00000%,164,0.005%,80,0.003%
578,Lillipup,0.00000%,6,0.000%,5,0.000%
579,Skrelp,0.00000%,12,0.000%,6,0.000%
580,Fletchling,0.00000%,18,0.001%,16,0.001%
581,Fomantis,0.00000%,13,0.000%,12,0.000%
582,Popplio,0.00000%,22,0.001%,16,0.001%
583,Gothita,0.00000%,13,0.000%,13,0.000%
584,Petilil,0.00000%,28,0.001%,23,0.001%
585,Vanillite,0.00000%,9,0.000%,9,0.000%
