Rank,Pokemon,Usage %,Raw,%,Real,%
496,Ekans,0.00000%,8,0.006%,6,0.006%
497,Flaaffy,0.00000%,30,0.023%,17,0.017%
498,Voltorb,0.00000%,1,0.001%,0,0.000%
499,Gastly,0.00000%,8,0.006%,5,0.005%
500,Machoke,0.00000%,21,0.016%,19,0.018%
501,Tranquill,0.00000%,13,0.010%,10,0.010%
502,Drifloon,0.00000%,2,0.002%,2,0.002%
503,Solosis,0.00000%,3,0.002%,2,0.002%
504,Patrat,0.00000%,10,0.008%,10,0.010%
505,Swinub,0.00000%,1,0.001%,0,0.000%
506,Bronzor,0.00000%,9,0.007%,6,0.006%
507,Dwebble,0.00000%,11,0.008%,10,0.010%
508,Charmander,0.00000%,7,0.005%,6,0.006%
509,Chatot,0.00000%,11,0.008%,9,0.009%
510,Trapinch,0.00000%,5,0.004%,5,0.005%
511,Zigzagoon,0.00000%,1,0.001%,0,0.000%
512,Shinx,0.00000%,2,0.002%,1,0.001%
513,Unown,0.00000%,2,0.002%,1,0.001%
514,Oddish,0.00000%,1,0.001%,1,0.001%
515,Munna,0.00000%,1,0.001%,1,0.001%
516,Wynaut,0.00000%,49,0.037%,27,0.026%
517,Diglett,0.00000%,4,0.003%,4,0.004%
518,Tentacool,0.00000%,1,0.001%,1,0.001%
519,Wailmer,0.00000%,1,0.001%,0,0.000%
520,Lileep,0.00000%,1,0.001%,1,0.001%
521,Feebas,0.00000%,1,0.001%,0,0.000%
522,Charmeleon,0.00000%,18,0.014%,12,0.012%
523,Vullaby,0.00000%,15,0.011%,6,0.006%
524,Grovyle,0.00000%,1,0.001%,1,0.001%
525,Darumaka,0.00000%,5,0.004%,5,0.005%
526,Litwick,0.00000%,3,0.002%,3,0.003%
527,Swalot,0.00000%,2,0.002%,2,0.002%
528,Joltik,0.00000%,7,0.005%,6,0.006%
529,Shieldon,0.00000%,2,0.002%,2,0.002%
530,Shelmet,0.00000%,1,0.001%,0,0.000%
531,Elekid,0.00000%,14,0.011%,10,0.010%
532,Porygon,0.00000%,4,0.003%,3,0.003%
533,Vanillite,0.00000%,1,0.001%,0,0.000%
534,Skitty,0.00000%,2,0.002%,1,0.001%
535,Seadra,0.00000%,2,0.002%,2,0.002%
536,Wormadam-Trash,0.00000%,3,0.002%,2,0.002%
537,Slugma,0.00000%,2,0.002%,2,0.002%
538,Gloom,0.00000%,1,0.001%,0,0.000%
539,Natu,0.00000%,1,0.001%,0,0.000%
540,Drilbur,0.00000%,1,0.001%,0,0.000%
541,Bidoof,0.00000%,17,0.013%,17,0.017%
542,Munchlax,0.00000%,18,0.014%,10,0.010%
543,Pupitar,0.00000%,3,0.002%,2,0.002%
544,Cacnea,0.00000%,11,0.008%,4,0.004%
545,Burmy,0.00000%,2,0.002%,2,0.002%
546,Sneasel,0.00000%,23,0.017%,9,0.009%
