Rank,Pokemon,Usage %,Raw,%,Real,%
449,Lickilicky,0.00000%,43,0.035%,38,0.040%
450,Delibird,0.00000%,12,0.010%,8,0.008%
451,Octillery,0.00000%,60,0.049%,44,0.047%
452,Mightyena,0.00000%,59,0.049%,42,0.044%
453,Shelgon,0.00000%,14,0.012%,12,0.013%
454,Magikarp,0.00000%,14,0.012%,10,0.011%
455,Quilava,0.00000%,11,0.009%,10,0.011%
456,Sliggoo,0.00000%,16,0.013%,14,0.015%
457,Cherrim,0.00000%,15,0.012%,8,0.008%
458,Cleffa,0.00000%,24,0.020%,21,0.022%
459,Vullaby,0.00000%,4,0.003%,4,0.004%
460,Bayleef,0.00000%,16,0.013%,14,0.015%
461,Roselia,0.00000%,7,0.006%,6,0.006%
462,Magby,0.00000%,71,0.058%,36,0.038%
463,Totodile,0.00000%,24,0.020%,22,0.023%
464,Clamperl,0.00000%,91,0.075%,84,0.089%
465,Sneasel,0.00000%,42,0.035%,34,0.036%
466,Metang,0.00000%,14,0.012%,11,0.012%
467,Beheeyem,0.00000%,18,0.015%,14,0.015%
468,Quilladin,0.00000%,10,0.008%,7,0.007%
469,Horsea,0.00000%,2,0.002%,2,0.002%
470,Palpitoad,0.00000%,25,0.021%,21,0.022%
471,Farfetch'd,0.00000%,12,0.010%,11,0.012%
472,Rotom-Fan,0.00000%,88,0.072%,70,0.074%
473,Simisage,0.00000%,26,0.021%,22,0.023%
474,Fletchling,0.00000%,15,0.012%,11,0.012%
475,Marill,0.00000%,42,0.035%,39,0.041%
476,Stantler,0.00000%,3,0.002%,3,0.003%
477,Snivy,0.00000%,25,0.021%,23,0.024%
478,Lumineon,0.00000%,78,0.064%,64,0.068%
479,Espurr,0.00000%,20,0.016%,20,0.021%
480,Sewaddle,0.00000%,4,0.003%,4,0.004%
481,Parasect,0.00000%,85,0.070%,36,0.038%
482,Abra,0.00000%,2,0.002%,2,0.002%
483,Sandshrew,0.00000%,7,0.006%,5,0.005%
484,Beartic,0.00000%,35,0.029%,28,0.030%
485,Pignite,0.00000%,8,0.007%,6,0.006%
486,Frillish,0.00000%,21,0.017%,16,0.017%
