Rank,Pokemon,Usage %,Raw,%,Real,%
50,Raticate,0.00989%,57,0.256%,49,0.267%
51,Aerodactyl,0.00758%,320,1.436%,270,1.471%
52,Onix,0.00634%,149,0.669%,107,0.583%
53,Tangela,0.00594%,98,0.440%,72,0.392%
54,Wigglytuff,0.00567%,106,0.476%,86,0.469%
55,Pinsir,0.00520%,126,0.565%,85,0.463%
56,Poliwhirl,0.00381%,11,0.049%,7,0.038%
57,Scyther,0.00373%,236,1.059%,185,1.008%
58,Arbok,0.00334%,132,0.592%,101,0.550%
59,Weezing,0.00298%,118,0.529%,100,0.545%
60,Lickitung,0.00276%,42,0.188%,36,0.196%
61,Hitmonchan,0.00259%,117,0.525%,92,0.501%
62,Kadabra,0.00256%,88,0.395%,75,0.409%
63,Dewgong,0.00204%,120,0.538%,94,0.512%
64,Nidoqueen,0.00191%,129,0.579%,99,0.540%
65,Seadra,0.00188%,50,0.224%,37,0.202%
66,Beedrill,0.00163%,162,0.727%,119,0.649%
67,Magneton,0.00156%,85,0.381%,65,0.354%
68,Pikachu,0.00155%,385,1.727%,353,1.924%
69,Pidgeot,0.00144%,372,1.669%,311,1.695%
70,Magmar,0.00076%,73,0.328%,57,0.311%
71,Fearow,0.00031%,79,0.354%,67,0.365%
72,Haunter,0.00030%,92,0.413%,83,0.452%
73,Electabuzz,0.00026%,189,0.848%,152,0.828%
74,Growlithe,0.00022%,11,0.049%,10,0.054%
75,Meowth,0.00022%,14,0.063%,14,0.076%
76,Flareon,0.00020%,140,0.628%,108,0.589%
77,Vileplume,0.00018%,113,0.507%,87,0.474%
78,Butterfree,0.00017%,145,0.651%,122,0.665%
79,Ditto,0.00015%,169,0.758%,149,0.812%
80,Dragonair,0.00008%,46,0.206%,34,0.185%
81,Golbat,0.00008%,39,0.175%,30,0.163%
82,Gloom,0.00007%,19,0.085%,17,0.093%
83,Cubone,0.00007%,15,0.067%,12,0.065%
84,Venomoth,0.00006%,61,0.274%,50,0.272%
85,Seaking,0.00004%,13,0.058%,11,0.060%
86,Eevee,0.00003%,53,0.238%,40,0.218%
87,Drowzee,0.00003%,5,0.022%,5,0.027%
88,Squirtle,0.00002%,88,0.395%,82,0.447%
89,Bulbasaur,0.00002%,80,0.359%,76,0.414%
90,Charmander,0.00002%,29,0.130%,26,0.142%
91,Pidgeotto,0.00002%,11,0.049%,9,0.049%
92,Farfetch'd,0.00002%,40,0.179%,29,0.158%
93,Marowak,0.00001%,65,0.292%,48,0.262%
94,Paras,0.00001%,15,0.067%,14,0.076%
95,Abra,0.00001%,17,0.076%,17,0.093%
96,Voltorb,0.00000%,18,0.081%,18,0.098%
97,Graveler,0.00000%,22,0.099%,17,0.093%
98,Geodude,0.00000%,12,0.054%,12,0.065%
99,Gastly,0.00000%,26,0.117%,20,0.109%
100,Staryu,0.00000%,9,0.040%,9,0.049%
101,Vulpix,0.00000%,12,0.054%,12,0.065%
102,Venonat,0.00000%,9,0.040%,7,0.038%
103,Zubat,0.00000%,7,0.031%,7,0.038%
104,Weedle,0.00000%,17,0.076%,16,0.087%
105,Tentacool,0.00000%,6,0.027%,6,0.033%
106,Psyduck,0.00000%,6,0.027%,4,0.022%
107,Sandshrew,0.00000%,6,0.027%,4,0.022%
108,Ivysaur,0.00000%,23,0.103%,17,0.093%
109,Clefairy,0.00000%,12,0.054%,10,0.054%
110,Jigglypuff,0.00000%,13,0.058%,11,0.060%
111,Rhyhorn,0.00000%,12,0.054%,10,0.054%
112,Weepinbell,0.00000%,8,0.036%,7,0.038%
113,Dratini,0.00000%,4,0.018%,4,0.022%
114,Koffing,0.00000%,8,0.036%,6,0.033%
115,Kakuna,0.00000%,5,0.022%,5,0.027%
116,Porygon,0.00000%,24,0.108%,24,0.131%
117,Oddish,0.00000%,12,0.054%,11,0.060%
118,Caterpie,0.00000%,11,0.049%,10,0.054%
119,Omanyte,0.00000%,2,0.009%,2,0.011%
120,Slowpoke,0.00000%,5,0.022%,4,0.022%
121,Diglett,0.00000%,2,0.009%,2,0.011%
122,Magnemite,0.00000%,3,0.013%,2,0.011%
123,Shellder,0.00000%,5,0.022%,5,0.027%
124,Mankey,0.00000%,4,0.018%,4,0.022%
125,Charmeleon,0.00000%,15,0.067%,9,0.049%
126,Doduo,0.00000%,3,0.013%,3,0.016%
127,Wartortle,0.00000%,14,0.063%,12,0.065%
128,Magikarp,0.00000%,14,0.063%,14,0.076%
129,Rattata,0.00000%,12,0.054%,10,0.054%
130,Bellsprout,0.00000%,3,0.013%,3,0.016%
131,Spearow,0.00000%,3,0.013%,3,0.016%
132,Ekans,0.00000%,3,0.013%,3,0.016%
133,Metapod,0.00000%,13,0.058%,13,0.071%
134,Ponyta,0.00000%,6,0.027%,4,0.022%
135,Goldeen,0.00000%,3,0.013%,3,0.016%
136,Pidgey,0.00000%,9,0.040%,9,0.049%
137,Machoke,0.00000%,9,0.040%,6,0.033%
138,Poliwag,0.00000%,7,0.031%,7,0.038%
139,Nidorino,0.00000%,2,0.009%,2,0.011%
140,Nidorina,0.00000%,2,0.009%,2,0.011%
141,Exeggcute,0.00000%,3,0.013%,3,0.016%
142,Krabby,0.00000%,7,0.031%,5,0.027%
143,NidoranF,0.00000%,2,0.009%,2,0.011%
144,NidoranM,0.00000%,3,0.013%,3,0.016%
145,Kabuto,0.00000%,3,0.013%,3,0.016%
146,Machop,0.00000%,2,0.009%,1,0.005%
147,Horsea,0.00000%,3,0.013%,3,0.016%
148,Grimer,0.00000%,3,0.013%,3,0.016%
149,Seel,0.00000%,4,0.018%,3,0.016%
